Lake_name,Hylak_id,Country,Latitude,Longitude
Unnamed,1365545,Turkey,41.24837205460891,28.75662577236403
Unnamed,1366560,Turkey,40.32254503524035,28.75973177840367
Unnamed,1367707,Turkey,39.205582146903396,27.672041376245623
Unnamed,1367803,Turkey,39.14852048003498,33.91122664935039
Unnamed,1368912,Turkey,37.986845191804186,27.30449348527682
Unnamed,1365811,Turkey,41.007444861126146,27.392193526572772
Unnamed,1366133,Turkey,40.77834202790364,30.14539100809403
Unnamed,1367363,Turkey,39.461968968348216,28.172445150579954
Unnamed,1367391,Turkey,39.436476449773515,37.324071254788855
Unnamed,1369127,Turkey,37.7304943264562,30.4942247297762
Unnamed,173230,Turkey,38.964978780395995,43.869506296565646
Unnamed,1365511,Turkey,41.26462049461238,28.829606137005765
Unnamed,1366651,Turkey,40.17420033332741,25.860587164052053
Unnamed,1366857,Turkey,39.93958703018957,28.858646159178736
Unnamed,1367968,Turkey,39.03607702941752,30.89119442880279
Unnamed,14698,Turkey,38.3496976016954,31.87663773860903
Unnamed,1365943,Turkey,40.922364932467566,27.404425407157408
Unnamed,1366821,Turkey,39.98688856646655,27.134192544220262
Unnamed,1369593,Turkey,37.30820165224297,28.093729648918416
Unnamed,14677,Turkey,38.622033430140874,28.01491616091526
Unnamed,173394,Turkey,38.488868945253316,43.92408797305495
Unnamed,1365682,Turkey,41.138262869281945,35.98938883178186
Unnamed,1366492,Turkey,40.440322156182525,29.97695084728572
Unnamed,1366519,Turkey,40.39448115251897,34.65947288960444
Unnamed,1366605,Turkey,40.25594274161825,29.35424191587068
Unnamed,1366664,Turkey,40.15841598860173,28.78955646173384
Unnamed,1366856,Turkey,39.939407806357494,27.21416464154687
Unnamed,173458,Turkey,38.28963667140284,26.413333344413907
Unnamed,1367035,Turkey,39.78597161801228,28.923424520276125
Unnamed,1366214,Turkey,40.69448149893413,26.210586215299486
Unnamed,1366394,Turkey,40.53449469042361,37.00224729111803
Unnamed,1367215,Turkey,39.628400008947985,26.20103019932546
Unnamed,1368500,Turkey,38.465596807219434,30.514820115611435
Unnamed,1368586,Turkey,38.374520149301155,31.137839782280732
Unnamed,1370414,Turkey,36.52377003421468,29.679587527684827
Unnamed,1370986,Turkey,35.948164162872324,36.05955249239806
Unnamed,1366658,Turkey,40.16752684695206,28.85711481327014
Unnamed,1369793,Turkey,37.15495120762477,36.516559182537556
Unnamed,1364914,Turkey,41.79208037158446,27.34740066553079
Unnamed,1365257,Turkey,41.445822843482084,33.62813734025389
Unnamed,1368690,Turkey,38.229243287733034,27.02438910259653
Unnamed,1369605,Turkey,37.30536449823814,35.04632807786976
Unnamed,173825,Turkey,37.39537947019656,27.8853364029222
Unnamed,1368090,Turkey,38.91808993543401,29.47976824006745
Unnamed,1368287,Turkey,38.72370176675525,29.62560654629585
Unnamed,1367282,Turkey,39.55565063715376,44.25660880066496
Unnamed,173475,Turkey,38.238253933072144,28.602555230127983
Unnamed,1369926,Turkey,37.034034728843615,32.02292618635564
Unnamed,173717,Turkey,37.71153892654641,39.20952557299799
Unnamed,172562,Turkey,40.90786089640406,29.897333950914955
Unnamed,1366979,Turkey,39.82464945843838,32.826572373041586
Unnamed,1367423,Turkey,39.41836755463227,27.613096320156412
Unnamed,14641,Turkey,39.02182352731115,42.29958897119843
Unnamed,1366443,Turkey,40.48186983531868,30.834688431991516
Unnamed,1369100,Turkey,37.7609107160472,36.72125571692804
Unnamed,1369167,Turkey,37.68433516001215,29.843317741779007
Unnamed,1370202,Turkey,36.77994109713211,28.63343422785556
Unnamed,1365084,Turkey,41.62241934554674,28.04219227071988
Unnamed,1370161,Turkey,36.81775150045969,28.608267875753384
Unnamed,173261,Turkey,38.88296201868222,35.75020965877626
Unnamed,1369727,Turkey,37.20296752388969,29.01717361320147
Unnamed,1365684,Turkey,41.14225781040212,28.742814184887465
Unnamed,1368706,Turkey,38.217331210256695,26.88679459871868
Unnamed,1368827,Turkey,38.05378146405054,30.417525287044874
Unnamed,1365449,Turkey,41.304828944230636,33.74251334210081
Unnamed,1368209,Turkey,38.80418575761241,38.751267080716076
Unnamed,173692,Turkey,37.79933496013487,37.64792232274396
Unnamed,172961,Turkey,39.54910944341867,33.9214713150882
Unnamed,1369275,Turkey,37.57731825934941,27.79653564261255
Unnamed,1369808,Turkey,37.14608647425491,36.46933620468076
Unnamed,1366507,Turkey,40.42088195334473,30.955941209454398
Unnamed,1365089,Turkey,41.6159208251309,28.059501225137353
Unnamed,1364948,Turkey,41.76496454959572,32.79038389470272
Unnamed,174200,Turkey,36.18037307216335,36.32433186967068
Unnamed,1370106,Turkey,36.86317684646138,28.819711199503516
Unnamed,1369171,Turkey,37.6857249437566,33.63982466898922
Unnamed,172466,Turkey,41.13189482990092,28.691118086284316
Unnamed,1368611,Turkey,38.340126053270495,34.456555507050346
Unnamed,173527,Turkey,38.145688222435204,28.848504295815896
Unnamed,1365295,Turkey,41.41432312843938,31.79850805141107
Unnamed,1369359,Turkey,37.49152016553891,28.60964138389828
Unnamed,172465,Turkey,41.1072814300748,36.61053297248312
Unnamed,173944,Turkey,37.06627285470535,29.727486602184047
Unnamed,14489,Turkey,41.011896799930746,28.745794401300166
Unnamed,173287,Turkey,38.837367001386895,42.82264022590456
Unnamed,174173,Turkey,36.26583037736612,30.053558746233907
Unnamed,172597,Turkey,40.820348035490625,26.806668938875912
Unnamed,172678,Turkey,40.606252393155074,31.280965368135725
Unnamed,173722,Turkey,37.70280657092223,28.014760637359217
Unnamed,1366692,Turkey,40.10259064202874,28.96773528122937
Unnamed,172328,Turkey,41.64701283424875,28.041905863201855
Unnamed,14475,Georgia,41.21153897757222,43.217691249137694
Unnamed,173075,Turkey,39.24209663828077,27.626636045517355
Unnamed,14510,Turkey,40.71789546910679,30.255686883293823
Unnamed,173161,Turkey,39.14344015398389,27.19502538878516
Unnamed,173860,Turkey,37.31703274328072,30.815329957458342
Unnamed,172807,Turkey,40.16544415595552,26.98515764941547
Unnamed,172467,Turkey,41.12522526485102,28.90498602227437
Unnamed,172982,Turkey,39.47079971505855,27.935162216851083
Unnamed,173073,Turkey,39.23720295860439,26.87002321814847
Unnamed,174114,Turkey,36.54051341340384,33.17282452087508
Unnamed,174048,Turkey,36.78878334433977,28.64562535143823
Unnamed,173961,Turkey,37.01360304816652,29.43682479347798
Unnamed,173168,Turkey,39.11030891519112,41.75454056569932
Unnamed,172618,Turkey,40.764275926527354,43.005770714752586
Unnamed,14468,Turkey,41.34605711837359,28.56293929890579
Unnamed,173540,Turkey,38.096211493259645,27.051388196424664
Unnamed,173714,Turkey,37.71298997848786,33.666003197323185
Unnamed,172428,Turkey,41.245640563618856,31.631261065836107
Unnamed,14802,Turkey,36.91391532205552,28.656612028753738
Unnamed,174073,Turkey,36.68052238191164,28.82578837362895
Unnamed,173734,Turkey,37.63266486737779,30.88248021698155
Unnamed,14542,Turkey,40.403248544733636,32.36950520116037
Unnamed,14743,Turkey,37.50421854448739,27.44535836829983
Unnamed,14657,Turkey,38.86359188710166,42.289850613710136
Unnamed,14625,Turkey,39.137668497945626,41.73974858657937
Unnamed,172649,Turkey,40.62840837274628,41.63602855133094
Unnamed,14741,Turkey,37.54967214640118,29.683393287540813
Unnamed,14460,Turkey,41.42025644867941,35.82937369604175
Unnamed,14583,Turkey,39.774050849306626,43.56326815948851
Unnamed,14673,Turkey,38.62159384802586,42.22232559539182
Unnamed,1366803,Turkey,40.01256049559453,32.93908077152926
Unnamed,1365437,Turkey,41.332893942118126,26.729554826887565
Unnamed,172803,Turkey,40.21873741188829,29.329864124021732
Unnamed,1366655,Turkey,40.17440804485182,35.8668900246265
Unnamed,1366587,Turkey,40.289737264556855,29.123800766421304
Unnamed,172812,Turkey,40.145081732304604,32.39753648882101
Unnamed,173024,Turkey,39.35184350995934,30.55227010968066
Unnamed,172636,Turkey,40.699821873971075,31.526637010629702
Unnamed,1366584,Turkey,40.300663492421656,33.01808860869836
Unnamed,173818,Turkey,37.4046139456876,29.831939966809404
Unnamed,1368756,Turkey,38.16569080397403,35.147515083161466
Unnamed,1366315,Turkey,40.597562356972354,29.19599841683241
Unnamed,172494,Turkey,41.022320460316024,26.47869899059049
Unnamed,1369563,Turkey,37.33229679168949,33.72816170513404
Unnamed,1366650,Turkey,40.17669370724062,35.950542015371646
Unnamed,173671,Turkey,37.8861150082223,32.297762742175166
Unnamed,173125,Turkey,39.17032376489896,29.567308560618585
Unnamed,173311,Turkey,38.796767435724405,30.792465725053464
Unnamed,173001,Turkey,39.39647630772716,29.61507585359003
Unnamed,172475,Turkey,41.05948474848758,26.590171508833745
Unnamed,173941,Turkey,37.07927232501485,30.15469726812699
Unnamed,173200,Turkey,39.0313466598598,40.328614568988385
Unnamed,173038,Turkey,39.300503886963824,30.57140635195129
Unnamed,172288,Turkey,41.808071890320676,26.926238991592125
Unnamed,172801,Turkey,40.23700138051555,38.10177073749178
Unnamed,1364820,Turkey,41.893518758098935,27.431528875718392
Unnamed,173777,Turkey,37.51869666393931,36.00847560982673
Unnamed,173447,Turkey,38.301541181944394,38.04059033433149
Unnamed,172558,Turkey,40.924030973690975,31.300583123743642
Unnamed,172832,Turkey,40.05278837256984,30.884575362553647
Unnamed,1366232,Turkey,40.662552534212885,29.963956597770036
Unnamed,172607,Turkey,40.785084821622036,35.56164841366832
Unnamed,173386,Turkey,38.49811115229195,30.69831802340663
Unnamed,172820,Turkey,40.10549364943766,26.52532605214966
Unnamed,173795,Turkey,37.43867067952744,34.16736390064466
Unnamed,172895,Turkey,39.80796586242045,26.68435327333161
Unnamed,174037,Turkey,36.854173893641416,31.53320507834645
Unnamed,174130,Turkey,36.433066254423416,30.243808652647687
Unnamed,173011,Turkey,39.3824455322776,33.42491614809568
Unnamed,173989,Turkey,36.954205535513054,37.87236450149433
Unnamed,172791,Turkey,40.29341843357695,32.70959114493684
Unnamed,172462,Turkey,41.090850454767086,29.58380923079126
Unnamed,172736,Turkey,40.5080460860083,32.665133385282104
Unnamed,14494,Turkey,40.9530625708843,26.97944471467936
Unnamed,173058,Turkey,39.28349301059162,27.554386108159903
Unnamed,173056,Turkey,39.25442558952786,28.230178045759978
Unnamed,172302,Turkey,41.75809731737309,27.297304625162838
Unnamed,173308,Turkey,38.801174871739974,27.128214823251128
Unnamed,173782,Turkey,37.4854914949745,37.267597895879604
Unnamed,172289,Turkey,41.813716674626306,27.121136158893364
Unnamed,173932,Turkey,37.101025636582435,33.29906410377959
Unnamed,14484,Turkey,41.068040800241754,28.55417789170156
Unnamed,173775,Turkey,37.518137797477344,35.84599460225002
Unnamed,172865,Turkey,39.93766169299417,27.41456954077897
Unnamed,173422,Turkey,38.4034345451749,34.184970719469526
Unnamed,173836,Turkey,37.362846373568736,32.49812929950597
Unnamed,172476,Turkey,41.03240343547603,36.65456405072306
Unnamed,14801,Turkey,36.89722968713,36.70101687242378
Unnamed,174011,Turkey,36.91323051356562,31.550444582390213
Unnamed,14591,Turkey,39.620208543965646,35.094465820680604
Unnamed,14585,Turkey,39.66206380297029,33.455093664295426
Unnamed,14714,Turkey,38.15466258268754,27.118250578134596
Unnamed,172806,Turkey,40.21859572708648,41.04423005627435
Unnamed,14483,Turkey,41.03163656783585,29.37090447156712
Unnamed,173758,Turkey,37.5465779817118,28.548702515294377
Unnamed,14590,Turkey,39.62524362469817,30.2009649430545
Unnamed,14522,Turkey,40.61739594213826,43.69414389560235
Unnamed,14559,Turkey,40.05722542776838,31.13774991680703
Unnamed,172540,Turkey,40.90512351507681,36.64173043118439
Unnamed,14626,Turkey,39.1722847908444,40.17776564224476
Unnamed,14747,Turkey,37.576220881149744,36.71815009936721
Unnamed,14763,Turkey,37.344725708901926,36.2906659880553
Unnamed,14713,Turkey,38.20078452599374,29.2161761042948
Unnamed,14784,Turkey,37.07938757088386,35.30293562351302
Unnamed,14756,Turkey,37.40516790533422,30.849781468133987
Unnamed,14674,Turkey,38.67542668384218,28.38139862449661
Unnamed,14550,Turkey,40.22224461952475,38.28264549085301
Unnamed,14558,Turkey,40.0375188067026,31.60836795287571
Unnamed,14693,Turkey,38.365383626936065,39.938721255572325
Unnamed,14736,Turkey,37.72266914086695,36.87470784181448
Unnamed,14767,Turkey,37.24573386619179,35.335962038961526
Unnamed,1337,Turkey,38.49540820152511,38.55798425018355
Van,141,Turkey,38.64353533154867,42.95257410361518
